Section ;CHAPITRE;NOMENCLATURE;STATUT;CHAPITRE_LIB;ARTICLE;OPERATION;OPERATION_LIB;FONCTION;CODE_AXE_ANALYTIQUE_PROFONDEUR_1;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_1;CODE_AXE_ANALYTIQUE_PROFONDEUR_2;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_2;Réalisé total;SENS;SECTION;ANNEE
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;685,61;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;20.0;0106.; CTM;HCV.; Hors compte ventilation;1094,09;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;101,11;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;517,1;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;20.0;0124.; URBANISME;PROJETEUR.; Projeteur ;1097,43;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;20.0;0501.; CAMPING;HCV.; Hors compte ventilation;532,01;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;819,24;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;69,14;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;25.0;0106.; CTM;HCV.; Hors compte ventilation;354,69;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;28.0;0106.; CTM;CORDERIE.; La Corderie ;1174,38;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;295,56;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;11.0;0117.; POLICE MUNICIPALE;GARDE-URBAIN.; gardes urbains;711,8;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;307,27;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;230,32;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;51,58;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;69,14;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;900,81;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;2383,39;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;325.0;0116.; SPORT;CNC.; NEANT - Centre Nautique ;698,66;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;10215,34;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;338.0;112.;112;HCV.; Hors compte ventilation;94,9;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;338.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;29,96;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;11,91;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;511.0;0106.; CTM;HCV.; Hors compte ventilation;983,94;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;7222.0;0106.; CTM;HCV.; Hors compte ventilation;4257,86;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6454.;;;845.0;0106.; CTM;VRD.; Service Voirie ;794,87;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6455.;;;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;238855,06;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64731.;;;21.0;0106.; CTM;HCV.; Hors compte ventilation;7029,24;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6474.;;;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;68670,35;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;60;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;11170,57;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;20.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;84,09;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;175,27;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;177,15;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;212.0;0102.; EDUCATION;PRMACE.; Primaire Jean Macé;152,3;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;212.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;193,33;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;212.0;0102.; EDUCATION;PRROMBLY.; Primaire Rombly;204,89;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;212.0;0102.; EDUCATION;HCV.; Hors compte ventilation;58,31;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;25,52;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;325.0;01161.; CNC;HCV.; Hors compte ventilation;24,39;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;331.0;0112.; JEUNESSE;CLSH-Elementaires.; CLSH Elementaires ;158,82;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;6475.;;;331.0;0116.; SPORT;HCV.; Hors compte ventilation;174,55;Dépense;Fonctionnement;2022.0
DRF;14.0;M14;CA; Atténuations de produits;7391112.;;;1.0;0111.; FINANCES;HCV.; Hors compte ventilation;3929;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;675(ordre).;;;1.0;0111.; FINANCES;HCV.; Hors compte ventilation;2400;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;675(ordre).;;;1.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;38210,36;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6761(ordre).;;;1.0;01.; MAIRIE BUDGET PRINCIPAL;HCV.; Hors compte ventilation;100;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6761(ordre).;;;1.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;130234,66;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;AIREJEUX.; AIRE DE JEUX;HCV.; Hors compte ventilation;444,07;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;CIMETIERE.; CIMETIERE;HCV.; Hors compte ventilation;256,53;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;CNC.; CNC;HCV.; Hors compte ventilation;2170,39;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;COVID.; COVID 19 ;HCV.; Hors compte ventilation;595,92;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;covidvaccination.; centre de vaccination covid ;HCV.; Hors compte ventilation;300;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;EV.; SERVICE ESPACES VERTS;HCV.; Hors compte ventilation;2628,67;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;EV/CDV.; POLE ESPACES VERTS/CADRE DE VIE;POLITIQUE.; DE LA VILLE Politique de la Ville;623,78;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;EV/CDV.; POLE ESPACES VERTS/CADRE DE VIE;HCV.; Hors compte ventilation;3128,48;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;GUINGUETTE.; BATIMENT LA GUINGUETTE;HCV.; Hors compte ventilation;3762;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;HCV.; HCV;120.;120;48;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;LOGISTIQUE.; LOGISTIQUE;HCV.; Hors compte ventilation;5605,12;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;LUD.; Ludothèque  - Les P'tits Mousses ;HCV.; Hors compte ventilation;166,91;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;Pacif.; PACIFIC;HCV.; Hors compte ventilation;66;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;PB.; POLE PATRIMOINE BATI;HCV.; Hors compte ventilation;9255,52;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;Projeteur.; service projeteur;HCV.; Hors compte ventilation;735;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;VRD.; VRD;HCV.; Hors compte ventilation;2332,13;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01.; MAIRIE BUDGET PRINCIPAL;HCV.; Hors compte ventilation;936,33;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;109;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;2203,3;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0102.; EDUCATION;INSPECTION.; EDUCATION Inspection education nationale;114;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;17;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;113;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0102.; EDUCATION;PRROMBLY.; Primaire Rombly;56;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0102.; EDUCATION;HCV.; Hors compte ventilation;15139,74;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;ACM.; Accueil Collectif de Mineur ;169;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;BAT.; GEND Bât. Gendarmerie;120;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;BAT.; MAISON RETRAITE Bât. Maison du Retraité;403;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;CORDERIE.; La Corderie ;4;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;JPINS.; Centre Jeunes Pins;165;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;LOC.; BD IMP Local Boulevard Impératrice;28;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;LOGT.; BERG LOGT LES BERGERIES;591;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;MAIRIE.; Mairie;301;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;MBC.; Maison de baie de canche ;258;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;SALLE.; DELATTRE Salle l'Abbé DELATTRE;164;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;1386,76;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;196;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0106.; CTM;COEUR.; Coeur de Ville;999;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0106.; CTM;GIRATOIRE.; Giratoire pont rose;596;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0106.; CTM;HCV.; Hors compte ventilation;35167,68;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01061.; POLE CADRE DE VIE ;COEUR.; Coeur de Ville;3820;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01061.; POLE CADRE DE VIE ;EV.; Esp. verts;18;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01061.; POLE CADRE DE VIE ;SIGNALISATION.; Service Signalisation;273;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;3406,2;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01062.; LOGISTIQUE ;COUVERTURE.; Service Couverture;18;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01062.; LOGISTIQUE ;NOEL.; NOEL;208;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;548;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;1793;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;1586,5;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;2427,6;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0111.; FINANCES;HCV.; Hors compte ventilation;28101,3;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;3638,9;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;498;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0116.; SPORT;COMPLEXE.; BIGOT Complexe Jean Bigot;626;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0116.; SPORT;MBC.; Maison de baie de canche ;63,13;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0116.; SPORT;POLITIQUE.; DE LA VILLE Politique de la Ville;341,01;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0116.; SPORT;ST.; D MARTIN Stade Daniel MARTIN;798;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0116.; SPORT;HCV.; Hors compte ventilation;5355,84;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01161.; CNC;AIRE.; C Aire de carénage;118;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;01161.; CNC;HCV.; Hors compte ventilation;926;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;1781,96;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;4853,35;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;14092,5;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0121.; Développement durable;HCV.; Hors compte ventilation;578,7;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0122.; REPROGRAPHIE;HCV.; Hors compte ventilation;408;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0124.; URBANISME;HCV.; Hors compte ventilation;1261;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;0125.; PREVENTION ;HCV.; Hors compte ventilation;48,5;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;HCA.; Hors compte analytique;AMOR.; Amortissements;40438;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;HCA.; Hors compte analytique;PRMACE.; Primaire Jean Macé;249;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6811(ordre).;;;1.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;830275,24;Dépense;Fonctionnement;2022.0
DRF;42.0;M14;CA; Opérarions d'ordre de transfert entre sections;6862(ordre).;;;1.0;0111.; FINANCES;HCV.; Hors compte ventilation;55756,25;Dépense;Fonctionnement;2022.0
DRF;65.0;M14;CA; Autres charges de gestion courante;65132.;;;20.0;0102.; EDUCATION;ETUDIANTS.; Etudiants;14340;Dépense;Fonctionnement;2022.0
DRF;65.0;M14;CA; Autres charges de gestion courante;65132.;;;20.0;0102.; EDUCATION;LYCEES.; Lycées;10860;Dépense;Fonctionnement;2022.0
DRF;65.0;M14;CA; Autres charges de gestion courante;65132.;;;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;8536,6;Dépense;Fonctionnement;2022.0
DRF;65.0;M14;CA; Autres charges de gestion courante;65132.;;;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;1438,95;Dépense;Fonctionnement;2022.0
DRF;65.0;M14;CA; Autres charges de gestion courante;65132.;;;20.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;60;Dépense;Fonctionnement;2022.0
DRF;65.0;M14;CA; Autres charges de gestion courante;65311.;;;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;341,39;Dépense;Fonctionnement;2022.0
DRF;65.0;M14;CA; Autres charges de gestion courante;65311.;;;31.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;209516,28;Dépense;Fonctionnement;2022.0
